256 256
     0.349      0.651      0.796      0.784      0.741      0.749      0.749      0.498      0.369      0.341      0.349      0.369      0.357      0.357      0.349      0.337      0.345      0.322      0.341      0.357      0.365      0.388      0.404      0.490      0.533      0.502      0.510      0.475      0.396      0.376      0.353      0.361      0.357      0.349      0.345      0.337      0.353      0.361      0.337      0.329      0.325      0.345      0.341      0.325      0.337      0.357      0.365      0.365      0.325      0.349      0.380      0.400      0.471      0.533      0.573      0.620      0.647      0.616      0.584      0.627      0.698      0.671      0.486      0.565      0.722      0.729      0.745      0.722      0.722      0.792      0.800      0.741      0.741      0.757      0.765      0.792      0.698      0.525      0.541      0.706      0.722      0.541      0.463      0.427      0.420      0.431      0.455      0.443      0.439      0.455      0.447      0.455      0.471      0.455      0.486      0.494      0.478      0.506      0.498      0.514      0.518      0.494      0.478      0.467      0.447      0.435      0.420      0.408      0.396      0.431      0.396      0.341      0.431      0.514      0.373      0.400      0.518      0.459      0.361      0.420      0.388      0.357      0.478      0.518      0.525      0.553      0.627      0.788      0.855      0.722      0.604      0.659      0.616      0.600      0.608      0.682      0.694      0.706      0.761      0.608      0.588      0.710      0.773      0.584      0.373      0.345      0.369      0.349      0.380      0.400      0.420      0.416      0.373      0.455      0.624      0.612      0.647      0.663      0.624      0.592      0.616      0.675      0.667      0.580      0.663      0.718      0.647      0.612      0.624      0.651      0.651      0.631      0.643      0.565      0.557      0.580      0.588      0.592      0.702      0.847      0.906      0.894      0.867      0.835      0.835      0.788      0.824      0.812      0.686      0.749      0.796      0.686      0.780      0.867      0.894      0.816      0.682      0.816      0.690      0.580      0.588      0.631      0.694      0.706      0.675      0.608      0.600      0.455      0.518      0.541      0.431      0.396      0.384      0.443      0.416      0.373      0.463      0.490      0.459      0.475      0.502      0.584      0.710      0.757      0.753      0.761      0.757      0.761      0.780      0.706      0.675      0.690      0.686      0.710      0.718      0.706      0.663      0.596      0.541      0.506      0.588      0.569      0.459      0.459      0.459      0.420      0.400      0.408      0.388      0.384      0.443      0.620      0.624      0.518      0.369      0.322 
     0.337      0.639      0.733      0.663      0.702      0.722      0.729      0.698      0.580      0.404      0.357      0.341      0.341      0.337      0.341      0.341      0.357      0.341      0.345      0.357      0.369      0.427      0.455      0.467      0.537      0.522      0.533      0.561      0.463      0.353      0.345      0.361      0.357      0.357      0.353      0.353      0.357      0.361      0.361      0.345      0.333      0.376      0.380      0.353      0.353      0.353      0.337      0.373      0.380      0.349      0.353      0.404      0.486      0.514      0.608      0.616      0.659      0.710      0.620      0.584      0.737      0.812      0.592      0.518      0.600      0.690      0.741      0.769      0.745      0.675      0.698      0.733      0.741      0.722      0.722      0.769      0.769      0.718      0.651      0.741      0.733      0.710      0.718      0.498      0.427      0.420      0.424      0.439      0.443      0.451      0.435      0.435      0.475      0.455      0.478      0.490      0.490      0.486      0.498      0.514      0.533      0.525      0.478      0.482      0.467      0.431      0.416      0.431      0.424      0.420      0.408      0.349      0.420      0.463      0.369      0.361      0.447      0.400      0.329      0.376      0.416      0.400      0.459      0.525      0.518      0.569      0.780      0.788      0.710      0.647      0.549      0.537      0.541      0.584      0.627      0.561      0.620      0.710      0.792      0.710      0.784      0.808      0.835      0.824      0.573      0.349      0.333      0.353      0.416      0.510      0.514      0.510      0.498      0.416      0.478      0.529      0.565      0.675      0.624      0.608      0.608      0.596      0.608      0.631      0.686      0.663      0.612      0.616      0.616      0.624      0.616      0.620      0.588      0.588      0.627      0.541      0.584      0.757      0.882      0.922      0.922      0.914      0.922      0.894      0.808      0.800      0.898      0.839      0.682      0.722      0.690      0.741      0.859      0.898      0.875      0.733      0.831      0.765      0.569      0.588      0.631      0.671      0.694      0.675      0.522      0.412      0.420      0.412      0.439      0.506      0.494      0.455      0.463      0.553      0.573      0.490      0.596      0.549      0.467      0.541      0.592      0.682      0.718      0.675      0.694      0.737      0.733      0.733      0.694      0.690      0.694      0.659      0.690      0.737      0.729      0.635      0.576      0.675      0.631      0.561      0.553      0.557      0.549      0.486      0.482      0.373      0.337      0.325      0.333      0.431      0.435      0.447      0.467      0.349      0.345      0.337 
     0.345      0.671      0.682      0.631      0.647      0.678      0.667      0.706      0.741      0.549      0.376      0.349      0.349      0.333      0.329      0.337      0.333      0.329      0.329      0.353      0.380      0.396      0.404      0.416      0.435      0.471      0.494      0.510      0.424      0.384      0.353      0.357      0.357      0.404      0.380      0.353      0.361      0.369      0.353      0.361      0.373      0.349      0.345      0.373      0.416      0.361      0.341      0.396      0.424      0.392      0.427      0.435      0.427      0.478      0.533      0.565      0.624      0.635      0.651      0.725      0.737      0.765      0.776      0.631      0.463      0.506      0.714      0.792      0.733      0.624      0.518      0.533      0.647      0.682      0.643      0.710      0.706      0.749      0.792      0.765      0.647      0.627      0.741      0.588      0.427      0.416      0.408      0.435      0.427      0.424      0.431      0.439      0.459      0.447      0.478      0.482      0.482      0.506      0.506      0.522      0.541      0.529      0.525      0.533      0.506      0.451      0.439      0.451      0.439      0.416      0.416      0.392      0.380      0.349      0.345      0.341      0.329      0.318      0.318      0.325      0.345      0.400      0.463      0.502      0.596      0.639      0.675      0.533      0.424      0.443      0.482      0.431      0.588      0.659      0.663      0.565      0.537      0.612      0.686      0.596      0.604      0.671      0.765      0.851      0.714      0.392      0.341      0.408      0.467      0.576      0.647      0.616      0.514      0.518      0.431      0.384      0.494      0.569      0.596      0.655      0.631      0.580      0.651      0.706      0.643      0.631      0.639      0.620      0.600      0.600      0.616      0.557      0.557      0.588      0.580      0.671      0.627      0.753      0.898      0.925      0.929      0.933      0.933      0.933      0.898      0.851      0.894      0.894      0.812      0.698      0.541      0.608      0.784      0.871      0.745      0.796      0.847      0.639      0.596      0.631      0.647      0.584      0.510      0.475      0.373      0.325      0.384      0.455      0.463      0.447      0.475      0.596      0.541      0.525      0.631      0.580      0.588      0.604      0.506      0.580      0.678      0.733      0.686      0.678      0.698      0.725      0.718      0.671      0.706      0.702      0.655      0.678      0.761      0.706      0.741      0.737      0.580      0.576      0.600      0.616      0.588      0.545      0.573      0.522      0.408      0.380      0.475      0.486      0.498      0.396      0.333      0.384      0.412      0.314      0.294      0.333 
     0.341      0.682      0.714      0.706      0.690      0.659      0.612      0.604      0.651      0.537      0.373      0.349      0.341      0.369      0.349      0.349      0.349      0.349      0.384      0.447      0.471      0.408      0.396      0.408      0.427      0.447      0.447      0.447      0.400      0.380      0.376      0.384      0.373      0.369      0.400      0.388      0.341      0.341      0.333      0.349      0.349      0.349      0.353      0.365      0.380      0.349      0.396      0.467      0.475      0.420      0.404      0.439      0.380      0.376      0.447      0.529      0.584      0.545      0.604      0.788      0.812      0.753      0.761      0.733      0.651      0.565      0.655      0.706      0.667      0.718      0.710      0.635      0.702      0.667      0.651      0.671      0.733      0.753      0.788      0.745      0.631      0.588      0.663      0.745      0.569      0.435      0.435      0.439      0.443      0.443      0.439      0.435      0.439      0.459      0.486      0.475      0.471      0.478      0.498      0.506      0.510      0.518      0.522      0.529      0.529      0.490      0.455      0.451      0.467      0.412      0.404      0.455      0.416      0.337      0.318      0.310      0.310      0.302      0.325      0.325      0.322      0.388      0.435      0.427      0.545      0.580      0.541      0.486      0.404      0.400      0.471      0.373      0.431      0.620      0.608      0.490      0.537      0.600      0.537      0.475      0.431      0.482      0.690      0.776      0.780      0.573      0.396      0.376      0.376      0.416      0.565      0.675      0.620      0.592      0.529      0.408      0.443      0.486      0.510      0.584      0.635      0.647      0.667      0.655      0.604      0.604      0.631      0.608      0.612      0.627      0.553      0.537      0.604      0.494      0.467      0.647      0.561      0.506      0.722      0.882      0.929      0.941      0.941      0.941      0.937      0.925      0.914      0.890      0.890      0.875      0.655      0.467      0.486      0.588      0.753      0.851      0.671      0.588      0.624      0.643      0.678      0.537      0.369      0.376      0.345      0.357      0.475      0.553      0.498      0.404      0.475      0.510      0.439      0.478      0.608      0.620      0.522      0.494      0.549      0.659      0.733      0.733      0.690      0.686      0.706      0.718      0.694      0.690      0.710      0.671      0.667      0.690      0.718      0.651      0.643      0.706      0.592      0.541      0.541      0.553      0.600      0.675      0.631      0.455      0.349      0.443      0.580      0.596      0.475      0.404      0.443      0.373      0.373      0.396      0.314      0.314 
     0.361      0.486      0.545      0.651      0.729      0.624      0.557      0.592      0.624      0.667      0.620      0.455      0.365      0.365      0.380      0.361      0.353      0.412      0.478      0.510      0.529      0.545      0.494      0.455      0.537      0.471      0.427      0.494      0.525      0.490      0.439      0.451      0.408      0.455      0.455      0.396      0.392      0.373      0.357      0.333      0.337      0.349      0.341      0.345      0.357      0.329      0.416      0.475      0.439      0.400      0.361      0.357      0.369      0.365      0.376      0.455      0.502      0.529      0.651      0.796      0.835      0.831      0.722      0.608      0.659      0.576      0.631      0.729      0.671      0.725      0.780      0.769      0.792      0.788      0.694      0.627      0.651      0.722      0.788      0.776      0.635      0.616      0.525      0.671      0.773      0.655      0.533      0.506      0.443      0.447      0.443      0.451      0.439      0.451      0.478      0.467      0.482      0.478      0.486      0.518      0.506      0.498      0.506      0.514      0.545      0.549      0.498      0.463      0.443      0.380      0.333      0.349      0.325      0.318      0.318      0.306      0.306      0.298      0.325      0.329      0.318      0.365      0.431      0.412      0.506      0.729      0.682      0.631      0.624      0.518      0.369      0.341      0.353      0.373      0.392      0.463      0.478      0.478      0.486      0.616      0.541      0.486      0.678      0.714      0.761      0.788      0.592      0.388      0.361      0.361      0.400      0.604      0.675      0.624      0.592      0.565      0.506      0.404      0.412      0.455      0.561      0.651      0.600      0.624      0.643      0.592      0.600      0.616      0.592      0.537      0.522      0.588      0.475      0.439      0.565      0.545      0.482      0.467      0.478      0.627      0.831      0.918      0.937      0.941      0.933      0.925      0.914      0.890      0.886      0.886      0.678      0.498      0.427      0.486      0.773      0.686      0.557      0.635      0.667      0.690      0.690      0.537      0.404      0.396      0.420      0.427      0.502      0.463      0.490      0.588      0.498      0.400      0.541      0.631      0.573      0.635      0.549      0.541      0.690      0.729      0.769      0.733      0.698      0.686      0.729      0.702      0.690      0.682      0.655      0.722      0.718      0.655      0.675      0.596      0.600      0.612      0.592      0.600      0.580      0.541      0.576      0.549      0.553      0.471      0.471      0.424      0.447      0.565      0.608      0.443      0.486      0.392      0.322      0.333      0.329      0.341 
     0.447      0.459      0.467      0.518      0.643      0.608      0.549      0.608      0.608      0.651      0.714      0.533      0.388      0.365      0.353      0.357      0.388      0.443      0.486      0.459      0.455      0.529      0.569      0.557      0.494      0.478      0.545      0.627      0.651      0.647      0.549      0.533      0.537      0.600      0.608      0.565      0.545      0.459      0.365      0.349      0.345      0.345      0.345      0.333      0.349      0.345      0.369      0.404      0.376      0.365      0.369      0.361      0.404      0.404      0.416      0.431      0.439      0.655      0.757      0.792      0.820      0.827      0.820      0.663      0.576      0.529      0.510      0.627      0.604      0.710      0.729      0.729      0.765      0.800      0.796      0.678      0.612      0.725      0.765      0.800      0.761      0.694      0.600      0.522      0.667      0.788      0.682      0.580      0.529      0.455      0.439      0.447      0.439      0.459      0.475      0.471      0.475      0.455      0.478      0.510      0.510      0.494      0.506      0.506      0.494      0.533      0.545      0.494      0.408      0.341      0.337      0.353      0.329      0.306      0.314      0.314      0.322      0.318      0.333      0.353      0.353      0.380      0.447      0.553      0.651      0.776      0.816      0.784      0.796      0.749      0.467      0.345      0.357      0.349      0.376      0.412      0.392      0.404      0.596      0.792      0.843      0.690      0.580      0.710      0.761      0.808      0.820      0.631      0.373      0.365      0.341      0.408      0.494      0.647      0.678      0.639      0.639      0.600      0.463      0.439      0.514      0.659      0.584      0.537      0.627      0.600      0.565      0.561      0.569      0.549      0.561      0.498      0.510      0.612      0.600      0.467      0.486      0.459      0.478      0.490      0.561      0.776      0.906      0.929      0.929      0.929      0.914      0.902      0.898      0.792      0.639      0.522      0.561      0.667      0.592      0.576      0.624      0.671      0.690      0.671      0.667      0.635      0.478      0.514      0.518      0.420      0.416      0.424      0.482      0.549      0.518      0.510      0.522      0.498      0.459      0.518      0.533      0.682      0.769      0.737      0.737      0.741      0.722      0.706      0.702      0.686      0.698      0.647      0.659      0.714      0.667      0.659      0.612      0.592      0.600      0.616      0.639      0.588      0.557      0.537      0.533      0.486      0.435      0.435      0.471      0.439      0.435      0.459      0.482      0.396      0.427      0.396      0.376      0.369      0.376      0.388 
     0.549      0.427      0.431      0.478      0.553      0.506      0.525      0.553      0.576      0.659      0.643      0.620      0.565      0.396      0.376      0.392      0.392      0.388      0.400      0.400      0.455      0.522      0.498      0.557      0.565      0.588      0.616      0.671      0.741      0.749      0.620      0.635      0.639      0.616      0.694      0.706      0.588      0.451      0.384      0.384      0.353      0.357      0.361      0.345      0.380      0.380      0.361      0.376      0.365      0.373      0.408      0.475      0.451      0.467      0.443      0.435      0.435      0.592      0.690      0.675      0.698      0.796      0.737      0.588      0.569      0.584      0.514      0.580      0.584      0.639      0.639      0.667      0.698      0.776      0.784      0.698      0.627      0.647      0.702      0.733      0.788      0.737      0.769      0.545      0.427      0.553      0.525      0.533      0.608      0.525      0.443      0.459      0.435      0.486      0.467      0.435      0.471      0.475      0.463      0.494      0.502      0.506      0.494      0.490      0.459      0.502      0.494      0.431      0.380      0.345      0.329      0.341      0.341      0.329      0.314      0.322      0.333      0.310      0.329      0.353      0.412      0.451      0.451      0.553      0.737      0.800      0.788      0.773      0.792      0.776      0.678      0.639      0.565      0.404      0.361      0.384      0.376      0.388      0.604      0.757      0.851      0.835      0.639      0.529      0.604      0.753      0.827      0.757      0.471      0.357      0.345      0.373      0.392      0.431      0.569      0.635      0.678      0.671      0.624      0.518      0.431      0.565      0.604      0.573      0.580      0.600      0.561      0.522      0.545      0.502      0.396      0.404      0.518      0.525      0.412      0.416      0.451      0.435      0.443      0.475      0.467      0.510      0.698      0.812      0.910      0.925      0.922      0.910      0.906      0.839      0.694      0.690      0.820      0.682      0.553      0.624      0.690      0.702      0.678      0.659      0.667      0.675      0.588      0.522      0.427      0.427      0.443      0.451      0.529      0.635      0.639      0.573      0.510      0.494      0.510      0.522      0.639      0.753      0.776      0.710      0.729      0.741      0.694      0.675      0.663      0.686      0.635      0.635      0.741      0.675      0.635      0.612      0.592      0.580      0.569      0.569      0.580      0.604      0.573      0.510      0.427      0.384      0.369      0.357      0.431      0.455      0.494      0.502      0.514      0.435      0.412      0.404      0.392      0.447      0.475      0.537 
     0.557      0.424      0.490      0.443      0.494      0.498      0.486      0.518      0.627      0.616      0.620      0.631      0.580      0.557      0.588      0.541      0.510      0.431      0.384      0.357      0.435      0.455      0.486      0.573      0.608      0.608      0.690      0.773      0.773      0.647      0.573      0.596      0.600      0.565      0.627      0.655      0.506      0.384      0.384      0.369      0.357      0.361      0.365      0.365      0.388      0.365      0.361      0.357      0.353      0.396      0.443      0.416      0.475      0.624      0.545      0.435      0.439      0.459      0.510      0.494      0.506      0.565      0.690      0.714      0.533      0.525      0.600      0.588      0.624      0.702      0.576      0.600      0.753      0.831      0.824      0.812      0.804      0.698      0.639      0.686      0.776      0.765      0.773      0.800      0.620      0.431      0.408      0.435      0.549      0.588      0.475      0.463      0.435      0.459      0.451      0.439      0.447      0.467      0.471      0.471      0.502      0.498      0.471      0.486      0.498      0.459      0.404      0.380      0.369      0.380      0.365      0.341      0.329      0.333      0.314      0.325      0.325      0.325      0.329      0.373      0.427      0.412      0.353      0.400      0.663      0.773      0.796      0.667      0.639      0.729      0.667      0.694      0.749      0.643      0.396      0.361      0.365      0.384      0.545      0.655      0.722      0.710      0.596      0.475      0.522      0.651      0.749      0.804      0.690      0.502      0.373      0.384      0.392      0.412      0.431      0.604      0.710      0.690      0.663      0.620      0.471      0.443      0.486      0.576      0.596      0.580      0.537      0.478      0.424      0.357      0.369      0.416      0.392      0.341      0.361      0.439      0.400      0.416      0.424      0.424      0.455      0.475      0.486      0.592      0.824      0.914      0.929      0.937      0.855      0.827      0.851      0.882      0.776      0.573      0.588      0.663      0.710      0.686      0.671      0.635      0.518      0.506      0.518      0.490      0.435      0.380      0.431      0.502      0.533      0.576      0.635      0.510      0.498      0.514      0.533      0.639      0.745      0.796      0.765      0.714      0.729      0.714      0.714      0.690      0.710      0.678      0.647      0.725      0.706      0.639      0.655      0.655      0.604      0.561      0.576      0.576      0.569      0.565      0.588      0.514      0.357      0.325      0.349      0.349      0.388      0.435      0.478      0.486      0.537      0.482      0.396      0.427      0.463      0.529      0.569      0.635 
     0.510      0.396      0.467      0.431      0.392      0.416      0.459      0.447      0.561      0.588      0.557      0.604      0.584      0.655      0.671      0.573      0.565      0.576      0.482      0.400      0.396      0.420      0.482      0.573      0.608      0.635      0.776      0.820      0.635      0.557      0.596      0.608      0.627      0.600      0.592      0.573      0.451      0.404      0.380      0.369      0.392      0.361      0.353      0.376      0.376      0.361      0.357      0.380      0.404      0.424      0.443      0.392      0.400      0.576      0.643      0.545      0.569      0.604      0.525      0.447      0.420      0.478      0.714      0.651      0.451      0.490      0.545      0.580      0.592      0.584      0.608      0.694      0.796      0.835      0.847      0.855      0.827      0.824      0.765      0.639      0.671      0.788      0.765      0.824      0.812      0.671      0.467      0.396      0.510      0.624      0.541      0.471      0.443      0.463      0.435      0.443      0.471      0.478      0.459      0.459      0.486      0.475      0.467      0.455      0.463      0.416      0.357      0.369      0.392      0.396      0.439      0.400      0.349      0.353      0.349      0.329      0.333      0.427      0.396      0.365      0.361      0.369      0.353      0.392      0.573      0.651      0.729      0.663      0.612      0.686      0.600      0.580      0.651      0.741      0.655      0.396      0.365      0.337      0.392      0.565      0.557      0.498      0.557      0.541      0.565      0.596      0.694      0.784      0.816      0.753      0.518      0.412      0.388      0.388      0.384      0.518      0.682      0.737      0.690      0.592      0.557      0.506      0.380      0.420      0.529      0.529      0.463      0.400      0.329      0.388      0.463      0.376      0.337      0.333      0.349      0.392      0.376      0.404      0.424      0.435      0.443      0.459      0.502      0.478      0.647      0.882      0.937      0.863      0.722      0.851      0.910      0.816      0.600      0.608      0.667      0.702      0.682      0.698      0.643      0.553      0.486      0.431      0.447      0.400      0.400      0.392      0.467      0.525      0.451      0.404      0.486      0.443      0.455      0.510      0.604      0.718      0.776      0.741      0.729      0.718      0.682      0.694      0.698      0.686      0.643      0.675      0.737      0.678      0.569      0.624      0.647      0.627      0.600      0.569      0.561      0.569      0.596      0.545      0.478      0.369      0.325      0.357      0.353      0.341      0.349      0.373      0.443      0.514      0.573      0.510      0.447      0.490      0.518      0.545      0.627      0.627 
     0.478      0.388      0.463      0.447      0.408      0.392      0.431      0.451      0.498      0.561      0.545      0.624      0.612      0.541      0.498      0.490      0.498      0.588      0.624      0.557      0.455      0.439      0.522      0.631      0.667      0.667      0.804      0.745      0.565      0.600      0.616      0.639      0.631      0.627      0.584      0.435      0.361      0.380      0.404      0.388      0.373      0.376      0.373      0.380      0.373      0.373      0.369      0.373      0.388      0.373      0.447      0.447      0.400      0.431      0.486      0.541      0.612      0.580      0.518      0.353      0.353      0.475      0.557      0.435      0.380      0.471      0.443      0.490      0.541      0.537      0.643      0.678      0.710      0.753      0.784      0.827      0.835      0.824      0.714      0.722      0.745      0.796      0.745      0.776      0.773      0.769      0.718      0.678      0.627      0.722      0.784      0.620      0.447      0.447      0.439      0.431      0.455      0.459      0.443      0.443      0.451      0.435      0.443      0.455      0.435      0.404      0.412      0.384      0.412      0.439      0.467      0.408      0.412      0.443      0.439      0.471      0.506      0.494      0.384      0.337      0.310      0.376      0.400      0.396      0.392      0.471      0.573      0.678      0.682      0.541      0.588      0.671      0.671      0.694      0.784      0.608      0.384      0.357      0.341      0.439      0.400      0.494      0.733      0.761      0.729      0.675      0.659      0.675      0.753      0.835      0.694      0.471      0.400      0.365      0.349      0.435      0.557      0.643      0.706      0.682      0.616      0.588      0.518      0.427      0.400      0.471      0.467      0.463      0.404      0.380      0.361      0.337      0.333      0.337      0.333      0.349      0.392      0.451      0.439      0.447      0.447      0.463      0.467      0.510      0.800      0.922      0.910      0.765      0.835      0.914      0.863      0.643      0.624      0.639      0.702      0.667      0.565      0.553      0.455      0.416      0.447      0.427      0.408      0.408      0.349      0.404      0.443      0.447      0.408      0.408      0.490      0.494      0.498      0.592      0.718      0.769      0.753      0.733      0.710      0.698      0.706      0.659      0.635      0.624      0.655      0.780      0.714      0.576      0.608      0.659      0.616      0.584      0.592      0.573      0.545      0.506      0.482      0.408      0.349      0.337      0.310      0.333      0.306      0.329      0.357      0.365      0.427      0.545      0.541      0.494      0.467      0.510      0.525      0.565      0.592      0.506 
     0.373      0.369      0.384      0.384      0.408      0.388      0.380      0.396      0.455      0.439      0.502      0.545      0.463      0.478      0.416      0.392      0.420      0.498      0.545      0.541      0.529      0.580      0.675      0.753      0.776      0.725      0.741      0.745      0.600      0.604      0.639      0.627      0.620      0.624      0.506      0.388      0.376      0.376      0.384      0.380      0.380      0.396      0.384      0.388      0.361      0.373      0.400      0.388      0.384      0.373      0.365      0.349      0.416      0.447      0.431      0.475      0.475      0.514      0.510      0.431      0.373      0.345      0.412      0.388      0.353      0.369      0.376      0.420      0.514      0.553      0.498      0.478      0.671      0.659      0.659      0.769      0.820      0.816      0.769      0.784      0.714      0.710      0.718      0.718      0.741      0.659      0.529      0.639      0.682      0.659      0.776      0.757      0.522      0.435      0.463      0.447      0.439      0.451      0.447      0.439      0.443      0.447      0.439      0.451      0.439      0.420      0.412      0.424      0.478      0.463      0.455      0.455      0.451      0.459      0.478      0.486      0.463      0.388      0.357      0.361      0.349      0.373      0.420      0.396      0.380      0.494      0.518      0.529      0.608      0.541      0.525      0.608      0.612      0.541      0.694      0.600      0.486      0.518      0.380      0.353      0.349      0.369      0.541      0.675      0.647      0.620      0.569      0.537      0.612      0.737      0.757      0.608      0.510      0.400      0.353      0.365      0.427      0.518      0.576      0.675      0.706      0.671      0.690      0.631      0.514      0.549      0.518      0.565      0.467      0.357      0.333      0.333      0.310      0.345      0.337      0.298      0.361      0.447      0.451      0.447      0.486      0.467      0.482      0.741      0.902      0.918      0.906      0.886      0.910      0.875      0.675      0.635      0.667      0.671      0.690      0.667      0.561      0.443      0.357      0.365      0.459      0.490      0.451      0.373      0.345      0.404      0.404      0.400      0.427      0.451      0.557      0.565      0.600      0.694      0.757      0.753      0.765      0.796      0.765      0.725      0.682      0.686      0.671      0.635      0.765      0.745      0.592      0.620      0.651      0.643      0.573      0.565      0.596      0.620      0.506      0.416      0.380      0.337      0.341      0.345      0.333      0.380      0.314      0.361      0.357      0.400      0.494      0.549      0.529      0.498      0.459      0.482      0.471      0.498      0.486      0.384 
     0.365      0.369      0.365      0.373      0.392      0.408      0.373      0.400      0.455      0.416      0.400      0.376      0.404      0.439      0.396      0.384      0.388      0.475      0.557      0.565      0.635      0.745      0.800      0.800      0.733      0.639      0.627      0.671      0.706      0.596      0.545      0.545      0.537      0.518      0.459      0.388      0.373      0.384      0.392      0.388      0.396      0.361      0.369      0.384      0.384      0.396      0.384      0.365      0.361      0.392      0.376      0.384      0.412      0.396      0.384      0.498      0.525      0.467      0.459      0.455      0.396      0.345      0.349      0.353      0.365      0.369      0.380      0.443      0.506      0.600      0.569      0.482      0.565      0.631      0.639      0.729      0.831      0.878      0.875      0.878      0.808      0.706      0.690      0.729      0.714      0.604      0.518      0.506      0.620      0.608      0.690      0.816      0.686      0.459      0.455      0.447      0.447      0.451      0.447      0.459      0.435      0.435      0.455      0.443      0.451      0.467      0.471      0.475      0.482      0.467      0.451      0.435      0.451      0.443      0.439      0.420      0.416      0.392      0.376      0.404      0.361      0.353      0.365      0.365      0.498      0.522      0.451      0.447      0.565      0.525      0.486      0.659      0.722      0.675      0.745      0.698      0.722      0.725      0.557      0.376      0.361      0.373      0.392      0.463      0.522      0.510      0.494      0.580      0.639      0.600      0.725      0.788      0.804      0.710      0.392      0.345      0.384      0.424      0.533      0.592      0.682      0.745      0.780      0.784      0.745      0.718      0.647      0.475      0.373      0.345      0.329      0.322      0.325      0.322      0.341      0.341      0.322      0.373      0.420      0.478      0.525      0.451      0.655      0.894      0.890      0.769      0.851      0.914      0.878      0.667      0.635      0.686      0.694      0.675      0.667      0.702      0.584      0.388      0.353      0.447      0.549      0.518      0.592      0.384      0.361      0.396      0.502      0.514      0.400      0.404      0.506      0.565      0.682      0.737      0.737      0.749      0.776      0.831      0.855      0.835      0.753      0.694      0.651      0.737      0.753      0.612      0.639      0.659      0.627      0.596      0.580      0.565      0.565      0.600      0.424      0.392      0.396      0.349      0.345      0.318      0.329      0.361      0.333      0.365      0.369      0.459      0.533      0.498      0.506      0.459      0.455      0.580      0.549      0.380      0.365      0.349 
     0.357      0.400      0.384      0.373      0.376      0.420      0.494      0.522      0.561      0.502      0.475      0.455      0.494      0.557      0.522      0.424      0.388      0.565      0.686      0.643      0.753      0.820      0.827      0.749      0.620      0.671      0.710      0.627      0.635      0.643      0.627      0.678      0.686      0.612      0.510      0.471      0.427      0.494      0.475      0.439      0.376      0.384      0.384      0.361      0.384      0.376      0.353      0.349      0.365      0.404      0.427      0.475      0.431      0.392      0.482      0.573      0.592      0.561      0.565      0.435      0.373      0.353      0.337      0.349      0.365      0.408      0.412      0.467      0.686      0.773      0.678      0.475      0.506      0.537      0.635      0.737      0.835      0.878      0.871      0.863      0.871      0.824      0.796      0.706      0.702      0.710      0.612      0.569      0.620      0.627      0.643      0.706      0.776      0.663      0.475      0.451      0.463      0.451      0.439      0.451      0.435      0.431      0.455      0.443      0.443      0.451      0.455      0.455      0.475      0.478      0.447      0.447      0.431      0.412      0.416      0.427      0.420      0.392      0.365      0.373      0.353      0.357      0.329      0.318      0.518      0.518      0.435      0.431      0.467      0.455      0.522      0.643      0.682      0.733      0.753      0.769      0.765      0.765      0.675      0.431      0.353      0.396      0.380      0.424      0.502      0.443      0.471      0.561      0.506      0.471      0.604      0.694      0.776      0.820      0.553      0.376      0.384      0.373      0.506      0.627      0.737      0.753      0.753      0.808      0.804      0.741      0.604      0.388      0.353      0.349      0.333      0.322      0.345      0.329      0.322      0.310      0.357      0.431      0.396      0.455      0.486      0.459      0.788      0.933      0.722      0.675      0.867      0.910      0.682      0.612      0.663      0.694      0.714      0.678      0.690      0.663      0.475      0.455      0.471      0.580      0.502      0.467      0.533      0.463      0.478      0.533      0.553      0.471      0.388      0.447      0.561      0.655      0.741      0.698      0.667      0.761      0.812      0.792      0.835      0.839      0.788      0.663      0.749      0.761      0.600      0.588      0.635      0.631      0.620      0.557      0.565      0.561      0.514      0.439      0.341      0.353      0.345      0.373      0.416      0.345      0.314      0.365      0.369      0.451      0.451      0.502      0.522      0.522      0.494      0.443      0.502      0.698      0.573      0.357      0.337      0.337 
